MATRICULA,NOME,REPROVACOES_DE,REPROVACOES_EM,REPROVACOES_MF,REPROVACOES_GO,NOTA_DE,NOTA_EM,NOTA_MF,NOTA_GO,INGLES,H_AULA_PRES,TAREFAS_ONLINE,FALTAS,PERFIL,DESV_ENT_NOTAS,SUM_NOTAS
581923,Flávia Cibele da Silva,0,0,0,0,6.9,6.7,5.2,6.6,1,2,2,4,EXATAS,0.77675,2.6725
512463,Vera Obaner,0,0,0,0,4.7,4.4,4.6,,1,6,4,3,EXATAS,0.15275,2.0232
730399,Caroline Lopes,1,1,3,1,0,0,0,0,1,3,5,3,DIFICULDADE,0,0.5
543868,Ciro Áureo Romete,0,0,0,0,6.3,6.9,5.2,6,,0,2,5,EXATAS,0.70711,0.8505
557504,Daiane Oforno Gieze,0,0,0,0,4.9,6,6.1,5.3,1,2,2,3,EXATAS,0.57373,2.4262
382404,Danielle Paim,1,1,3,1,0,0,0,0,1,1,1,6,DIFICULDADE,0,0.5
237844,Xilena Léia de Mello,0,0,0,0,5.9,5.2,6.3,,1,4,2,2,EXATAS,0.55678,"2797,00"
324079,Jaqueline de Junqueira,0,0,0,0,6.7,6.3,5.2,5.5,1,6,1,7,EXATAS,0.69462,2.3791
864016,Margarete Bahia de Toledo,0,0,1,1,0,0,0,0,,2,1,7,DIFICULDADE,0,"0,00"
998388,Leni Mendes,0,0,0,0,6.7,5.9,4.6,5,,2,0,3,EXATAS,0.93986,0.6658
792551,Melissa Roseli de Cerqueira Espada,0,0,0,0,4.7,4.3,5.8,,1,2,2,3,DIFICULDADE,0.77675,2.4556
750314,Janaína Tatiana de Magalhães Abispo,0,0,0,0,7.7,7.5,8,6.9,0,16,5,2,HUMANAS,0.46458,3.7603
778121,Nathan Iemeão,0,0,0,0,6.4,6,5.4,6.1,0,2,6,3,EXATAS,0.41932,"2933,00"
620144,Verônica de Lisboa Ocluwabez,0,0,0,0,6.8,7.2,8,,0,3,5,4,HUMANAS,0.61101,4.4061
219857,Tainá da Silva de Ferreira,1,3,1,1,0,0,0,,0,3,7,3,DIFICULDADE,0,"0,00"
204863,Felipe de Álvares Neirn Trizmifekuer,0,0,0,0,6.3,6.7,4.8,5.2,1,4,3,5,EXATAS,0.89629,2.4254
980276,Robson Omar Yayumu Lopes Mercado,1,3,1,3,0,0,0,0,,2,2,6,DIFICULDADE,0,"0,00"
439634,Filipe Negrão,0,0,0,0,6,5.4,6.3,4.7,,3,5,3,DIFICULDADE,0.70711,0.8021
225221,Vanda Jussara de Oliveira Guerra,0,0,0,0,6.3,6.2,6.5,5.3,1,2,5,3,EXATAS,0.53151,2.5515
101506,Michele Bianca Towalre,3,1,1,1,0,0,0,0,1,3,2,6,DIFICULDADE,0,0.5
195184,Adriana de Munhoz Pinhão Ikles,0,0,0,0,6.9,7.5,5.8,6.8,0,2,4,4,EXATAS,0.70475,3.4219
477385,Jaziel Herrera,0,0,0,0,5.9,4.6,7.3,6.1,1,3,2,6,HUMANAS,1.10567,2.7331
975611,Samanta de Freitas da Silva,0,0,0,0,6.7,6.3,6.7,5.4,0,8,5,3,HUMANAS,0.61305,3.1145
748540,Quirino Marcos dos Santos,0,0,0,0,7.1,7.6,8.2,6.8,1,23,6,1,HUMANAS,0.61305,3.3166
775341,Silvair Quirino da Graça,0,0,0,0,6.1,5.7,5.7,5.2,0,5,2,6,EXATAS,0.36856,2.7767
797656,Sílvia Pobehibe,3,1,1,3,0,0,0,0,1,2,7,1,DIFICULDADE,0,0.5
800106,Adriano das Neves,1,1,1,3,0,0,0,0,0,4,2,3,DIFICULDADE,0,"0,00"
729842,Tânia Camila Góis,1,1,1,1,0,0,0,,1,4,4,5,DIFICULDADE,0,0.5774
142058,Áureo Nmu,0,0,1,1,5.3,4.2,0,0,0,1,5,3,DIFICULDADE,2.77894,2.1
480454,Simone de Muniz,0,0,0,0,6.7,6.9,5.1,6.4,,4,5,3,EXATAS,0.80984,0.9292
123735,Rosimeire Marli de Aguiar,0,0,0,0,5.3,5,5.6,4.6,1,4,3,4,DIFICULDADE,0.4272,2.0744
468781,Laércio Beto de Ortega Castelo,0,0,0,0,7.3,8.4,9,7.4,0,12,7,3,EXCELENTE,0.81803,4.1857
755350,Cirilo Jeferson do Piauí Tebu,0,0,0,0,4.9,5.4,5.6,4.9,1,1,4,3,EXATAS,0.3559,2.1701
635715,Isac de Angola Jardim Klein Neto,0,0,0,0,6.6,5.8,6.5,6.7,1,12,5,2,DIFICULDADE,0.40825,2.6944
194430,Ivanete Lana de Alvim Drorngison,1,1,1,1,0,0,0,0,0,5,6,1,DIFICULDADE,0,"0,00"
505583,Mariano Marciano de Parreira da Gama,0,0,0,0,5.4,4.7,4.6,6.2,1,9,5,3,EXATAS,0.74106,2.2081
664732,Victor Maciel Iprisson Olcoguman,1,1,1,1,0,0,0,,,18,6,1,DIFICULDADE,0,"0,00"
143886,José Góis,0,0,0,0,6.2,7.2,8.3,,0,13,5,6,HUMANAS,1.0504,4.5081
523903,José Túlio de Ayres,1,1,1,1,0,0,0,0,0,2,2,3,DIFICULDADE,0,"0,00"
901479,Lina Janete de Pereira Ouzman,3,3,1,3,0,0,0,0,0,2,1,7,DIFICULDADE,0,"0,00"
228271,Catarina Sasde,1,1,1,1,0,0,0,0,1,8,2,6,DIFICULDADE,0,0.5
922968,Aparecida Tânia Dutra,0,0,0,0,6.7,5.3,5.8,5.6,0,2,2,3,EXATAS,0.60277,2.7909
503645,Willian Uribe Igreja de Álvares Azny,0,0,0,0,7.2,6.2,6.3,6.4,0,3,5,3,EXATAS,0.45735,3.1511
337774,Elói de Godoy,0,0,0,0,7,7.3,5.1,5.3,1,7,5,3,EXATAS,1.13541,2.6437
914058,Verônica Carolina de Albuquerque,0,0,0,0,6.5,6.3,6.1,6.1,0,2,5,5,EXATAS,0.19149,3.0848
726416,Fabrício Prates,0,0,0,0,4.7,5.4,6.6,5,1,3,5,3,HUMANAS,0.83417,2.4304
504728,Guiomar da Encarnação Ivlyirnson,0,0,0,0,7.7,7.1,8,7.7,1,13,4,3,HUMANAS,0.37749,3.3211
270643,Samuel dos Santos de Diniz Issuson,0,0,0,0,5.7,4.7,4.9,5.4,1,7,5,4,DIFICULDADE,0.45735,2.0216
239041,Sandra Talita da Silva de Moreira,0,0,0,0,7,7.5,6.5,7.2,1,5,0,4,EXCELENTE,0.42032,3.0621
731934,Samara Raquel Equi,0,0,0,0,6.8,6.8,8.3,,1,14,5,2,MUITO_BOM,0.86603,3.8553
309668,Tomáz Sandro de Duarte Liorn,0,0,0,0,6.1,5.5,5.7,5.7,,2,2,4,DIFICULDADE,0.25166,0.1155
337924,Tiago de Tavares,0,0,0,0,6.3,5.8,7,4.9,1,9,2,2,HUMANAS,0.88318,2.5966
245779,Anne Susan Beiy Teles,0,0,0,0,7.2,7.3,8.2,7.3,,15,7,3,EXCELENTE,0.46904,0.5196
471896,Fabiana Patrícia Foern Olason Lisioson,0,0,0,0,7,5.4,7.2,5.7,1,0,5,4,HUMANAS,0.90692,2.6688
775479,Rivaldo Lopes,0,0,0,0,6.7,6.3,5.7,,1,3,5,4,EXATAS,0.50332,2.9023
458744,Patrick Bosruzov da Silva,0,0,0,0,6.8,7.6,7.6,7,0,5,5,3,EXCELENTE,0.41231,3.7108
891883,Tina Rizueki,0,0,0,0,6.2,6,5.1,4.5,1,4,5,3,DIFICULDADE,0.79373,2.1886
137998,João Aurélio Mikihibe,1,1,1,1,0,0,0,0,,4,4,2,DIFICULDADE,0,"0,00"
684031,Adriana Ana de Pascoal,0,0,0,0,7,6.5,6.4,6.6,1,9,2,2,EXATAS,263,2.7512
727274,Leo de Gusmão Sonmano Júnior,0,0,0,0,6.8,7.3,5.9,,1,6,3,5,EXATAS,0.70946,3.3081
922302,Silvair Gloi Júnior,0,0,0,0,5.6,5.6,6.3,5.5,1,3,3,3,EXATAS,0.36968,2.4262
752375,Giuseppe João do Amazonas,0,0,0,0,6.9,7.1,7.9,5.9,,6,2,5,HUMANAS,0.8226,1.0066
908535,Eloá de Oliva Azlisson,0,0,0,0,5.1,6.1,6.1,4.3,0,3,4,3,EXATAS,0.87178,2.8779
444977,Sheila Francielle Eorno de Brito,0,0,0,0,7.5,8.1,8.2,,1,4,5,3,EXCELENTE,0.37859,4.1284
120383,Samanta de Meireles,1,1,3,3,0,0,0,0,,5,2,5,DIFICULDADE,0,"0,00"
158526,Samanta Damares da Nóbrega,0,0,0,0,5.8,5.8,6.2,5.7,,2,2,6,EXATAS,0.22174,0.2646
938692,Giovanni da Silva,0,0,0,0,6.3,5.9,5.5,6.4,0,3,3,3,EXATAS,0.4113,2.9894
550563,Wilson Beto da Silva,0,0,0,0,7,8.1,8.5,6.9,0,7,4,4,EXCELENTE,0.79739,3.9752
520955,Batista Mendes,0,0,0,0,6.2,5,4.8,5.6,1,2,3,4,EXATAS,0.63246,2.0944
622607,Suzanne dos Santos Bahia,0,0,0,0,6.9,7.6,7.2,6.5,0,8,3,5,HUMANAS,0.46547,"3579,00"
288153,Jaziel da Silva de Fonseca,0,0,0,0,7.5,6.8,6.7,6.4,0,24,6,1,HUMANAS,0.46547,"3321,00"
830276,Sara de Santana Ilivil,0,0,0,0,6,5.4,5.5,5.3,0,5,2,4,EXATAS,0.31091,2.7012
311794,Samuel Marcelo de Pereira,0,0,0,0,6.2,6.7,6.4,5.5,,3,5,3,EXATAS,0.5099,0.6245
697841,Ronaldo Táles Mourão Ezlaz Seixas,0,0,0,0,7.6,7.5,8.8,7.1,,13,6,1,EXCELENTE,0.73258,0.8888
946849,Max Couto,0,0,0,0,6.8,6.4,7.9,5,0,3,5,4,HUMANAS,1.19826,3.4277
890295,Jackson Valverde de Melo,0,0,0,0,6.1,6,6.9,,,3,0,4,HUMANAS,0.49329,0.6364
183489,Ciro Tomáz de Souza Rodrigues,0,0,0,0,5.7,5.2,6.2,5.2,1,8,3,5,EXATAS,0.47871,2.3152
578130,Fabrício Filipe de Novais Júnior,0,0,0,0,7.6,7.5,7.9,,0,14,5,3,EXCELENTE,0.20817,4.4501
410224,Nivaldo Derru Teles Júnior,0,0,3,1,6.5,6.4,0,0,0,3,5,7,DIFICULDADE,3.72413,3.2
190595,Pablo Bento Boal Júnior,0,0,1,3,5.7,5.5,0,0,1,3,1,7,DIFICULDADE,3.23419,"2626,00"
990291,Olga Maria Gapi,1,1,3,1,0,0,0,,0,4,2,3,DIFICULDADE,0,"0,00"
143884,Dante Juliano da Luz,0,0,0,0,6.3,6.6,5.5,5.5,1,5,4,4,EXATAS,0.56199,"2488,00"
603970,Eloá Sílvia Elfa da Silva,0,0,0,0,6,5.9,5.6,6.3,1,3,1,6,EXATAS,0.28868,2.4833
683745,Ali Saulo Pinhão dos Santos,0,0,0,0,5.9,5.1,5.5,4.4,1,3,2,4,DIFICULDADE,0.63966,"2051,00"
704494,Cássia Birnxoman,0,0,0,0,7.2,7.3,6.5,6.9,1,12,5,3,EXATAS,0.3594,"2968,00"
793991,Hildebrando de Carvalho Mambi,0,0,0,0,8.1,7.6,8.6,,0,10,6,1,EXCELENTE,0.5,4.7032
877560,Leo Naves de Salgado,0,0,0,0,5.3,5.3,4.7,5.7,1,2,1,6,DIFICULDADE,0.41231,2.1562
577871,Larissa de Holanda,0,0,0,0,5.8,4.8,7.8,4.6,1,24,0,4,HUMANAS,1.46401,2.7827
725225,Suzana da Silva Klein,0,0,0,0,6.9,5.2,6.6,6.4,1,6,2,6,HUMANAS,0.74554,2.6077
335194,Gilmar Marques,1,1,1,1,0,0,0,0,1,4,2,3,DIFICULDADE,0,0.5
240853,Adrielle Eva de Souza Suhi,0,0,0,0,5.9,6.5,5.8,5.7,0,5,5,3,EXATAS,0.3594,"3021,00"
211629,Velma Couto de Oliveira,0,0,0,0,7.1,7.2,7.1,6.1,1,0,0,3,HUMANAS,0.51881,2.9422
402072,Lara Léia de Britto do Vale Abigehe,0,0,0,0,6.3,4.2,5.5,,1,3,2,3,EXATAS,1.05987,2.3159
341468,Flávia Acaov,3,3,1,1,0,0,0,0,,11,5,5,DIFICULDADE,0,"0,00"
604060,Emílio Ivan Moloã Omozorn,0,0,0,0,6.3,5.7,5.9,5.7,0,2,0,4,EXATAS,0.28284,2.8849
568056,Eloá dos Santos Hedebuga,0,0,0,0,7.4,7.2,8.4,7.6,1,5,5,8,HUMANAS,0.52599,3.4034
926977,Ademar Banhos da Silva,0,0,0,0,6.5,5.6,5.6,,1,4,6,3,EXATAS,0.51962,2.6558
359537,Ângelo Quico Fragoso,0,0,0,0,6.2,6.3,7.2,6.7,,5,2,6,DIFICULDADE,0.45461,0.4509
955297,Otávia Natália Phido,0,0,0,0,6.5,6.9,5.9,6.6,0,3,6,2,EXATAS,0.41932,3.2604
136639,Cíntia Josilda de Assis Ierndoi,0,0,0,0,5.9,5.9,5.1,5,,5,0,8,EXATAS,0.49244,0.4933
644483,Martinho Rodrigo de Fonseca Rosa,0,0,0,0,7.4,7.7,7.5,7.7,1,2,5,2,HUMANAS,0.15,"3318,00"
686167,Davi Adônis da Silva,0,0,0,0,6.7,6.3,4.8,,1,2,1,6,EXATAS,1.00167,2.7319
798477,Marciano do Amaral Júnior,1,3,1,1,0,0,0,0,1,3,2,3,DIFICULDADE,0,0.5
786415,Liane de Cardozo da Cruz,0,0,0,0,5.1,5.1,6,5.8,,4,2,6,DIFICULDADE,0.46904,0.4726
570468,Joelma Érica Ukreison,0,0,0,0,7.1,6.2,6,,1,5,0,4,EXATAS,0.58595,2.9462
968734,Cléber de Carvalho Júnior,0,0,0,0,6.5,6,5.9,5.6,,5,4,2,EXATAS,0.37417,0.2082
802307,Wally Ramon de Martins,0,0,0,0,6,5.3,5.1,,1,2,1,7,EXATAS,0.47258,2.4269
478763,Damião de Pinheiro Eanson,1,1,1,3,0,0,0,0,1,5,1,6,DIFICULDADE,0,0.5
526013,Carlos Albano de Junqueira Grernmoz,0,0,0,0,5.3,5.1,6.1,5.8,1,5,0,3,EXATAS,0.45735,2.3707
442362,Edu Dutra,0,0,0,0,6.7,6.5,5.7,6.6,0,4,3,3,EXATAS,0.45735,3.1591
586067,Xerxes Xavier de Araújo Burnplu Júnior,0,0,0,0,7,6.4,6.6,5.4,0,7,5,1,EXATAS,0.68069,3.1113
316979,Olívia Yoro Zalo,0,0,0,0,6.8,7.6,5.5,7.1,0,5,5,3,EXATAS,0.89629,3.4838
544447,Wellington Diego Franco Ximenes Dimsolão,1,1,1,1,0,0,0,0,1,2,2,4,DIFICULDADE,0,0.5
613614,Zulmira Ana de Souza,1,3,1,1,0,0,0,0,,2,2,4,DIFICULDADE,0,"0,00"
625168,Matilde Carla Vefarnfraze,0,0,1,1,5.4,5,0,0,0,3,3,4,DIFICULDADE,3.00666,2.5
371069,Josilda de Borges,0,0,0,0,6.7,6.6,7.9,,0,3,2,6,MUITO_BOM,0.72342,"4236,00"
266185,Amélia Caroline de Ramos,0,0,0,0,7.7,8.5,9.4,8.1,0,5,4,3,EXCELENTE,0.72744,4.3673
265930,Tainá Tábata Mumi,0,0,0,0,5.9,6.2,6.5,,,4,2,2,DIFICULDADE,0.3,0.2121
223003,Paulo Mariano Deorn,1,1,3,1,0,0,0,0,1,2,4,5,DIFICULDADE,0,0.5
842285,Daniel da Silva,0,0,0,0,6.7,5.1,5.1,4.9,1,4,3,3,EXATAS,0.83865,2.0189
226877,Jenny Luiza de Oliveira,0,0,0,0,7.8,7.4,9.9,7.8,0,24,6,1,EXCELENTE,1.13248,4.3246
178222,Mirela Ana de Sobral Domean Ernni,1,1,1,1,0,0,0,,1,3,4,3,DIFICULDADE,0,0.5774
320121,Lara Rarawose,0,0,0,0,6.6,6.9,5.1,6.1,1,4,1,7,DIFICULDADE,0.78899,2.6222
319590,Benjamin Cizmos,0,0,0,0,6,4.2,4.8,4.6,0,4,4,4,DIFICULDADE,0.7746,2.2804
415332,Orlando de Oliveira Uanintla,0,0,0,0,7.4,7.7,7.5,6.4,1,5,3,5,HUMANAS,0.58023,3.1522
478052,Edivaldo Nilton de Brito,0,0,0,0,6.2,6.2,5.9,5.7,1,2,3,5,EXATAS,0.24495,2.4752
672143,Moisés de Lisboa Júnior,0,0,0,0,6.3,7.2,6.9,5.7,0,5,5,6,HUMANAS,0.66521,"3363,00"
568003,Matilde Edruouan da Silva,0,0,0,0,5,5.5,5.6,4.8,0,2,0,8,DIFICULDADE,0.38622,2.6738
899020,Everaldo de Souza Vyarndoba Câmara,0,0,0,0,6.1,5.9,5.4,6.1,1,3,2,3,EXATAS,0.3304,"2418,00"
312707,Giuseppe da Silva,0,0,0,0,5.2,5.4,6.4,,0,3,4,3,DIFICULDADE,0.64291,3.4429
992881,Cícera Pimenta de Madureira Prates,0,0,0,0,5.8,5.5,4.7,5.4,0,2,2,6,EXATAS,0.46547,2.6242
725828,Laura Samila Rogian de Garcia,0,0,0,0,7.3,7.5,7.4,7.1,0,5,5,3,HUMANAS,0.17078,3.6706
944837,Shirley Nair Paim,0,0,0,0,7.7,8.4,7.3,6.8,0,2,0,3,HUMANAS,0.67577,3.8091
599772,Sérgio Aldo Pejido,0,0,0,0,6.2,7,4.8,5.5,0,5,5,3,EXATAS,0.94296,3.0259
733011,Cibele Chayxeman Ipoz,0,0,0,0,7.1,7.7,7.8,7.5,0,7,2,3,HUMANAS,0.30957,3.8354
768997,Roger Jeferson Barroso Adolilman Júnior,0,0,0,0,6.7,6.2,6.6,6.2,0,7,5,2,HUMANAS,263,3.1723
943252,Gabriel Jonathas de Malta Grenpuão,0,0,0,0,5.7,5.3,5.6,5.9,1,2,5,3,EXATAS,0.25,"2313,00"
368110,Rosa Losorne Mizehe de Medeiros,0,0,0,0,6.6,6.8,5.3,6.3,1,5,3,5,EXATAS,0.66583,2.6413
266928,Léia de Barboza Fysoman,0,0,0,0,6.1,6.1,6.6,6,,3,2,6,MUITO_BOM,0.2708,0.3215
613420,Raíssa Olívia de Fonseca,0,0,0,0,5.1,5.3,5.2,5.1,0,3,2,5,DIFICULDADE,0.09574,2.6013
998010,Albino Lamusogliã,0,0,0,0,6.9,6.7,6.7,6.8,1,3,5,5,HUMANAS,0.09574,2.8671
492911,Benedito Mineiro,0,0,0,0,6.5,6.2,5.4,4.8,1,11,2,6,EXATAS,0.7719,2.3058
868828,Bartolomeu Yuri Egrieo Pehe,0,0,0,0,6.3,6.1,5,4.8,,11,5,3,DIFICULDADE,0.75939,0.7
286934,Ísis Ariel da Cruz Idimov,0,0,0,0,7.5,8.1,6.5,7.9,,6,5,2,MUITO_BOM,0.71181,0.8718
275957,Brenda Roberta das Neves,1,3,3,3,0,0,0,0,0,4,5,3,DIFICULDADE,0,"0,00"
241130,Junior Martinho da Silva de Mello,0,0,1,1,5.4,7.7,0,,0,9,7,1,DIFICULDADE,3.95264,4.4456
807752,Walter Mike da Silva dos Santos de Lisboa,0,0,0,0,6.3,6.2,7,5.9,1,15,2,4,HUMANAS,0.46547,2.7232
803193,Luciana dos Santos de Alves Biaorn,0,0,0,0,7.7,8.5,8.7,6.8,0,23,7,3,EXCELENTE,0.86554,4.0898
335945,Tatiane Nair Kimenu,0,0,0,0,6.1,5,5.2,4.6,1,3,2,5,DIFICULDADE,0.63443,1.9824
228731,Aloísio Yuri Kekeshi,3,1,1,3,0,0,0,0,,0,0,4,DIFICULDADE,0,"0,00"
955089,Abigail de Linhares Werner,0,0,0,0,7.2,7.2,8.4,7.1,0,4,2,6,HUMANAS,0.61847,3.8292
728285,Isabel Rute Moe,0,0,0,0,4.9,4.8,5.1,5.2,1,3,2,4,EXATAS,0.18257,2.0238
592876,Lana Leonara da Paz de Oliveira Humo,0,0,0,0,7.4,7.6,6.5,7.1,0,7,5,3,EXATAS,0.47958,3.5618
525055,Bianca Banhos Ubaemão Ymda,1,1,1,1,0,0,0,,1,1,3,6,DIFICULDADE,0,0.5774
546246,Emílio de Moura,1,1,1,1,0,0,0,0,1,12,5,3,DIFICULDADE,0,0.5
741298,Juan Rafael de Barbosa dos Santos Júnior,0,0,0,0,6.9,6.7,5.8,6.1,1,4,3,4,EXATAS,0.51235,2.6268
537044,Carolina Negrão,0,0,0,0,6.6,7.1,5.9,5.9,0,0,5,3,DIFICULDADE,0.58523,3.2004
253034,Quirino Bahia Júnior,0,0,0,0,8,8.9,10.2,7.6,0,22,6,2,EXCELENTE,1.15289,4.5748
990035,Poliana Paula Niterun,0,0,0,0,4.5,6.5,4.9,6.3,1,7,2,7,EXATAS,0.99833,2.5513
170216,Valeska Hilda Fontes,0,0,0,0,6.4,6.1,5.8,5.7,1,2,3,3,EXATAS,0.31623,2.4393
164234,Bruno de Figueiredo,0,0,0,0,6.1,5.6,5,5.7,0,3,3,4,EXATAS,0.45461,2.7342
570738,Saulo Diego Omali,0,0,0,0,6.9,7.5,6.8,7.2,0,3,7,3,HUMANAS,0.31623,3.5948
661675,Mike Boin Paim,0,0,0,0,4.6,4.1,4.7,6.2,0,5,5,6,EXATAS,0.90554,2.6514
401542,Dante Preto de Tavares da Silva,0,0,0,0,5.6,5.6,5.2,4.2,1,0,2,5,EXATAS,0.66081,2.0849
704342,Mayra de Martins Gomes da Cunha,0,0,0,0,7.3,7.8,6.3,7.5,0,13,6,1,MUITO_BOM,0.65,3.6579
849609,Rose Muluzdeces,3,1,1,1,0,0,0,0,1,8,2,3,DIFICULDADE,0,0.5
301739,Eliel João de Souza,0,0,0,0,6.4,5.9,5.2,5.2,0,3,5,3,EXATAS,0.58523,2.7366
814175,Jonas Fagner de Gusmão da Serra,0,0,0,0,5.5,5.7,4.8,4.8,1,2,2,6,DIFICULDADE,0.46904,2.0934
798923,Sandra dos Santos,0,0,0,0,7.5,7.6,6.6,6.8,1,4,5,3,HUMANAS,0.49917,"3031,00"
161430,Aline Carolina de Fernandes,0,0,0,0,6,6.4,5.3,4.8,,3,2,3,EXATAS,0.71356,0.8185
309368,Nádia Eva Góis,0,0,0,0,4.7,4.6,5.4,5.1,1,4,5,3,EXATAS,0.36968,2.0435
274012,Tainara Meire de Borges Dyea Igreja,1,1,1,3,0,0,0,0,0,4,4,4,DIFICULDADE,0,"0,00"
476288,Poliana Hoporu,0,0,0,0,6.4,6.1,5.4,4.7,,11,2,2,EXATAS,0.75939,0.7
345274,Michele Ana Dutra,1,1,1,1,0,0,0,0,1,3,4,4,DIFICULDADE,0,0.5
541757,Décio Maciel,0,0,0,0,7.1,6.8,5.6,6.1,,3,6,4,EXATAS,0.67823,0.6028
704165,Lara Yasmin de Menezes,1,3,3,1,0,0,0,0,1,2,4,6,DIFICULDADE,0,0.5
535077,Selma da Silva,0,0,0,0,6,5.7,6.1,6.3,1,3,4,4,EXATAS,0.25,"2529,00"
604986,Domingos Riavi,0,0,0,0,5.6,6.2,4.9,5.5,1,5,1,6,DIFICULDADE,0.53229,2.3281
948239,Frederico de Siqueira Pezvies Zosuipa Júnior,0,0,0,0,6,5.5,6.7,6.1,0,5,3,4,HUMANAS,0.49244,3.0891
604447,Ayrton da Mata,0,0,0,0,6.9,7.2,8,6.6,1,17,5,3,HUMANAS,0.60208,3.1854
336283,Ivan Altino Pinhão,0,0,0,0,7.3,7.8,7.3,,0,9,2,6,MUITO_BOM,0.28868,4.3662
396925,Dário de Pereira Guppo,0,0,0,0,6.7,7,5.8,6,1,5,1,4,MUITO_BOM,0.56789,2.6851
599051,Uribe Anderson Giyz Frias da Graça,0,0,0,0,6.5,5.9,5.4,6,1,4,2,6,EXATAS,0.45092,2.3977
496868,Tina dos Pinhais de Pereira Chiho Terceiro,0,0,0,0,7.3,6.8,7.6,6.6,0,14,6,2,HUMANAS,0.45735,3.5266
954650,Eduarda Valeska Jikiwono Tehe de Novais,0,0,0,0,6.8,6.8,5.7,6.5,1,2,2,4,EXATAS,0.51962,2.7068
192203,Fernanda Rosana de Gonçalves Maciel,0,0,0,0,6.6,6.6,4.9,5.8,1,9,1,6,EXATAS,0.80984,2.4824
113432,Nilton Beto de Albuquerque Vaclyman,0,0,0,0,6,6.7,5.9,,0,4,2,3,EXATAS,0.43589,3.6592
787482,Cícero de Simões Datsu,0,0,0,0,6,5.1,5.5,4.8,1,2,4,6,EXATAS,0.51962,2.0865
770837,Joaquim Sori de Muniz,0,0,0,0,7.2,7.3,7.6,,0,5,5,3,MUITO_BOM,0.20817,4.3039
592442,Karina Eliane Marinho,0,0,0,0,6,6.7,5.4,5.9,1,2,2,3,EXATAS,0.53541,2.5567
507832,Sílvio de Holanda Noitano,0,0,0,0,7,7.8,7.1,6.8,0,15,5,3,EXCELENTE,0.43493,3.6409
216499,Robson de Farias,0,0,0,0,6.6,6.6,4.8,5.9,1,4,3,3,EXATAS,0.85,2.4958
843093,Hilda Gomes Paim,0,0,0,0,6.9,7,4.9,6.4,0,2,4,3,EXATAS,0.96954,3.1753
784463,Reinaldo Jardim de Drummond Guedes,0,0,0,0,6.5,6.1,5.1,4.7,0,3,2,4,EXATAS,0.84063,2.7146
588326,Marciane Ornfrifum Izmu,0,0,0,0,7.1,7.5,4.7,5.5,1,8,2,6,EXATAS,1.32162,2.7183
784499,Rodolfo João de Medeiros,0,0,0,0,4.2,5.7,4.6,5.7,0,4,4,5,DIFICULDADE,0.76811,2.7166
225369,Meire Mozilnis Blanocinson,0,0,0,0,4.8,5.1,6,5.7,0,2,4,6,EXATAS,0.54772,2.8249
709450,Áureo Uazpy de Osório,0,0,0,0,5.1,4.8,6.3,6.4,1,2,0,6,EXATAS,0.81854,"2525,00"
628829,Martinho de Chaves Cynuov Mendes,0,0,1,1,6.6,6.2,0,0,0,17,7,1,DIFICULDADE,3.69865,3.1
111033,Nivaldo Damião da Rocha,0,0,0,0,5.2,5.1,5.9,5.5,0,3,1,7,EXATAS,0.3594,2.7693
811191,Laís Manuela Lusi,0,0,0,0,7.1,7.7,5.5,7.1,1,9,2,3,EXATAS,0.9434,3.0292
584360,Maria Lina Milu Espada Mygrimov,1,1,1,1,0,0,0,0,1,4,3,4,DIFICULDADE,0,0.5
319748,Altair de Gimenes Werner Jibayuya,3,3,1,3,0,0,0,0,1,6,4,6,DIFICULDADE,0,0.5
520593,Berenice de Pereira,0,0,0,0,6.4,6.2,6.8,6.3,0,4,5,3,HUMANAS,263,3.2274
241112,Raíssa de Machado,0,0,0,0,7.4,7.1,7.1,6.1,0,6,2,3,HUMANAS,0.56789,"3416,00"
574553,Roberval Eric de Oliveira,0,0,0,0,7.5,8.9,9.3,,,12,6,2,EXCELENTE,0.94516,0.2828
775443,Alana Laila de Menezes,0,0,0,0,5,6,4.8,5.5,1,7,2,4,DIFICULDADE,0.53774,2.2706
209342,Jonas Ayrton Sanches de Lins Punim,0,0,0,0,7.4,7.2,5.4,,1,4,4,2,MUITO_BOM,1.10151,3.1896
860695,Davi Uribe de Soares,0,0,0,0,7.2,7.3,5.9,6.7,1,2,2,6,EXATAS,0.63966,2.8745
510753,Cleuza de Álvares Ezsyaen Vaz,0,0,0,0,6.1,5.6,5.1,5.9,1,5,5,3,EXATAS,0.43493,2.2906
796199,Ivanete Rosa Prates Woko,0,0,0,0,6.5,6.5,4.7,5.9,1,3,1,7,EXATAS,0.84853,2.4663
171893,Genir Seixas Góis Fontes,0,0,0,0,6.2,6.2,6.3,4.7,1,2,5,3,EXATAS,0.76811,2.4772
160219,Shirley de Camargo da Rocha,0,0,0,0,6.1,6.3,5.3,5,,3,2,4,EXATAS,0.62383,0.6807
741881,Sérgio Severino Ussivi,0,0,0,0,6.6,6.8,5.8,6.3,0,9,5,1,EXATAS,0.43493,3.1763
748087,Ramon de Sá,0,0,0,0,6.8,6.5,6.9,6.2,,5,5,3,HUMANAS,0.31623,0.3512
433872,Alessandre Ciayer da Cruz,0,0,0,0,6.7,6.4,6.1,5.5,1,8,3,5,EXATAS,0.51235,2.5278
